service_id,brand,model,model_year,service_date,service_type,service_cost
1213,Tesla,Model Y Long Range,2023,2023-04-27,Engine Check,437.08
1214,BMW,M3 Base,2015,2023-04-28,Brake Replacement,142.08
1215,Kia,Optima LX,2011,2023-04-29,Brake Replacement,438.23
1216,Toyota,Supra 3.0 Premium,2022,2023-04-30,Brake Replacement,71.08
1217,Lincoln,Nautilus Reserve,2021,2023-05-01,Tire Rotation,162.83
1218,Nissan,Pathfinder SL,2015,2023-05-02,Oil Change,126.7
1219,BMW,X5 xDrive50i,2015,2023-05-03,Tire Rotation,356.32
1220,Mazda,MazdaSpeed3 Grand Touring,2008,2023-05-04,Brake Replacement,291.12
1221,GMC,Yukon XL SLT,2017,2023-05-05,Engine Check,297.81
1222,Toyota,bZ4X Limited,2023,2023-05-06,Brake Replacement,306.97
1223,RAM,ProMaster 2500 High Roof,2018,2023-05-07,Oil Change,383.93
1224,RAM,1500 Classic SLT,2021,2023-05-08,Engine Check,206.8
1225,Lexus,GS 350 Base,2014,2023-05-09,Engine Check,425.64
1226,Hyundai,Tucson Limited,2016,2023-05-10,Oil Change,246.42
1227,Chevrolet,SSR Base,2003,2023-05-11,Brake Replacement,151.01
1228,Maserati,GranTurismo Base,2013,2023-05-12,Oil Change,266.11
1229,Tesla,Model X Performance,2020,2023-05-13,Engine Check,275.09
1230,BMW,M2 Base,2018,2023-05-14,Brake Replacement,119.12
1231,Tesla,Model Y Long Range,2021,2023-05-15,Tire Rotation,139.38
1232,Subaru,Outback 2.5i Limited,2015,2023-05-16,Oil Change,178.1
1233,Buick,Roadmaster Estate,1996,2023-05-17,Oil Change,228.07
1234,Land,Rover Range Rover 5.0L Supercharged,2017,2023-05-18,Oil Change,254.82
1235,Ford,Expedition Max XLT,2021,2023-05-19,Brake Replacement,474.94
1236,Nissan,Leaf SL,2012,2023-05-20,Brake Replacement,429.6
1237,Toyota,Tacoma TRD Pro,2019,2023-05-21,Oil Change,142.52
1238,Mercedes-Benz,AMG GT 63 S 4-Door,2020,2023-05-22,Brake Replacement,473.84
1239,BMW,230 i,2019,2023-05-23,Oil Change,483.96
1240,Lexus,ES 350 Base,2007,2023-05-24,Engine Check,244.02
1241,Porsche,911 Carrera S Cabriolet,2007,2023-05-25,Engine Check,127.41
1242,Porsche,Taycan Turbo,2020,2023-05-26,Engine Check,330.01
1243,Maserati,Levante Modena,2023,2023-05-27,Engine Check,364.67
1244,Dodge,Challenger SRT Hellcat,2020,2023-05-28,Engine Check,247.61
1245,Mazda,Mazda6 Touring,2021,2023-05-29,Tire Rotation,398.76
1246,Audi,S4 3.0T Premium,2019,2023-05-30,Tire Rotation,120.38
1247,Ford,Mustang GT Premium,2016,2023-05-31,Brake Replacement,358.88
1248,Tesla,Model Y Long Range,2022,2023-06-01,Oil Change,310.03
1249,Audi,TTS 2.0T Premium Plus,2011,2023-06-02,Tire Rotation,258.23
1250,BMW,M2 Competition,2020,2023-06-03,Tire Rotation,351.7
1251,Audi,Q4 e-tron Sportback Premium,2023,2023-06-04,Oil Change,141.55
1252,BMW,740 i,2016,2023-06-05,Brake Replacement,496.87
1253,Mercedes-Benz,AMG GLE 43 Coupe 4MATIC,2018,2023-06-06,Oil Change,420.04
1254,Mercedes-Benz,S-Class S 550 4MATIC,2015,2023-06-07,Oil Change,154.52
1255,Honda,S2000 Base,2002,2023-06-08,Oil Change,301.21
1256,Chevrolet,Corvette Base,2000,2023-06-09,Engine Check,185.06
1257,Chevrolet,Colorado Z71,2020,2023-06-10,Brake Replacement,84.03
1258,Mercedes-Benz,S-Class S 63 AMG,2013,2023-06-11,Oil Change,107.98
1259,Bentley,Continental GTC Base,2013,2023-06-12,Tire Rotation,176.21
1260,GMC,Sierra 2500 SLE H/D Extended Cab,2002,2023-06-13,Tire Rotation,467.88
1261,Audi,SQ5 3.0T Premium,2020,2023-06-14,Oil Change,160.45
1262,Toyota,Corolla iM Base,2017,2023-06-15,Tire Rotation,338.83
1263,GMC,Yukon XL SLT,2017,2023-06-16,Engine Check,225.53
1264,Toyota,Tundra 1794,2020,2023-06-17,Engine Check,452.28
1265,Subaru,WRX Premium,2017,2023-06-18,Engine Check,233.02
1266,Subaru,WRX Base,2015,2023-06-19,Tire Rotation,397.35
1267,INFINITI,Q50 Premium,2014,2023-06-20,Engine Check,353.63
1268,Chevrolet,Suburban Premier,2017,2023-06-21,Oil Change,232.41
1269,Toyota,Sequoia Limited,2006,2023-06-22,Oil Change,381.75
1270,Dodge,Challenger R/T Scat Pack,2016,2023-06-23,Tire Rotation,99.1
1271,Porsche,Cayenne GTS,2009,2023-06-24,Tire Rotation,79.83
1272,Kia,Telluride S,2023,2023-06-25,Tire Rotation,347.72
1273,Mercedes-Benz,AMG E 63 S 4MATIC,2019,2023-06-26,Tire Rotation,489.54
1274,BMW,Z4 sDrive35is,2014,2023-06-27,Tire Rotation,311.71
1275,Subaru,Impreza 2.0i Sport,2017,2023-06-28,Engine Check,163.93
1276,Dodge,Dart SE,2015,2023-06-29,Brake Replacement,312.35
1277,Land,Rover Range Rover P525 Westminster,2021,2023-06-30,Oil Change,354.46
1278,Nissan,370Z Base,2013,2023-07-01,Brake Replacement,265.42
1279,Cadillac,Escalade ESV Luxury,2020,2023-07-02,Engine Check,453.36
1280,Mercedes-Benz,E-Class E 350,2012,2023-07-03,Tire Rotation,433.26
1281,Kia,Optima Hybrid EX,2012,2023-07-04,Tire Rotation,188.62
1282,Chevrolet,Silverado 3500 LTZ,2022,2023-07-05,Oil Change,395.46
1283,Volkswagen,Golf GTI 2.0T SE 4-Door,2018,2023-07-06,Brake Replacement,108.72
1284,Dodge,Ram 1500 SRT-10,2004,2023-07-07,Oil Change,127.09
1285,Scion,tC Anniversary Edition,2014,2023-07-08,Brake Replacement,354.05
1286,Land,Rover Range Rover 5.0L Supercharged Autobiography,2016,2023-07-09,Oil Change,441.14
1287,Lexus,LS 500 Base,2018,2023-07-10,Tire Rotation,96.9
1288,Chevrolet,Suburban 1500 LT,2015,2023-07-11,Brake Replacement,321.51
1289,Maserati,GranTurismo Base,2015,2023-07-12,Oil Change,394.13
1290,Porsche,911 Carrera Turbo,2003,2023-07-13,Oil Change,159.53
1291,Hyundai,Sonata Hybrid Base,2012,2023-07-14,Tire Rotation,135.32
1292,Cadillac,CTS Luxury,2012,2023-07-15,Oil Change,96.74
1293,BMW,323 Ci,2000,2023-07-16,Tire Rotation,165.31
1294,Tesla,Model 3 Standard Range Plus,2019,2023-07-17,Oil Change,419.19
1295,Chevrolet,1500 Cheyenne Extended Cab,1995,2023-07-18,Tire Rotation,169.07
1296,Nissan,370Z Touring,2012,2023-07-19,Engine Check,326.56
1297,Mercedes-Benz,GLS 450 Base 4MATIC,2018,2023-07-20,Brake Replacement,190.38
1298,Ford,Mustang GT Premium,2021,2023-07-21,Tire Rotation,200.13
1299,Audi,Q5 2.0T Premium,2012,2023-07-22,Tire Rotation,449.19
1300,RAM,2500 Big Horn,2013,2023-07-23,Engine Check,487.0
1301,Dodge,Ram 1500 ST,2011,2023-07-24,Oil Change,366.11
1302,Mercedes-Benz,C-Class C 300 4MATIC Sport,2013,2023-07-25,Engine Check,421.69
1303,Dodge,Challenger SRT Hellcat,2016,2023-07-26,Engine Check,428.93
1304,Land,Rover Range Rover 3.0L Supercharged HSE,2018,2023-07-27,Oil Change,209.33
1305,BMW,M4 Base,2018,2023-07-28,Engine Check,73.96
1306,Mercedes-Benz,S-Class S 560 4MATIC,2018,2023-07-29,Oil Change,75.0
1307,Land,Rover Range Rover 5.0L V8 Supercharged,2019,2023-07-30,Tire Rotation,73.5
1308,Chevrolet,Express 3500 Base,2009,2023-07-31,Oil Change,55.72
1309,Toyota,4Runner TRD Pro,2016,2023-08-01,Brake Replacement,234.99
1310,Mazda,MX-5 Miata Grand Touring,2012,2023-08-02,Tire Rotation,297.76
1311,Volkswagen,Touareg VR6 Lux,2012,2023-08-03,Tire Rotation,269.16
1312,Jaguar,XJ Base,2013,2023-08-04,Brake Replacement,124.01
1313,Chevrolet,Camaro 2SS,2010,2023-08-05,Tire Rotation,260.81
1314,INFINITI,G37 x,2012,2023-08-06,Engine Check,365.32
1315,BMW,X6 xDrive50i,2019,2023-08-07,Engine Check,225.61
1316,Chevrolet,Camaro LT1,2022,2023-08-08,Engine Check,156.67
1317,Porsche,Taycan Base,2021,2023-08-09,Oil Change,283.18
1318,Mercedes-Benz,S-Class S 63 AMG,2015,2023-08-10,Brake Replacement,175.27
1319,Cadillac,Escalade ESV Premium Luxury,2018,2023-08-11,Oil Change,291.14
1320,Toyota,Camry Hybrid XLE,2014,2023-08-12,Tire Rotation,468.8
1321,Audi,A6 3.0T Prestige,2015,2023-08-13,Brake Replacement,294.46
1322,BMW,X5 M Base,2012,2023-08-14,Oil Change,57.5
1323,Jaguar,F-PACE SVR,2020,2023-08-15,Tire Rotation,187.53
1324,BMW,740 i,2017,2023-08-16,Tire Rotation,338.51
1325,BMW,M340 i xDrive,2021,2023-08-17,Brake Replacement,388.17
1326,Jeep,Wrangler Unlimited Sport,2016,2023-08-18,Oil Change,210.9
1327,RAM,2500 Tradesman,2018,2023-08-19,Engine Check,58.67
1328,Ford,Mustang V6,2016,2023-08-20,Oil Change,484.87
1329,BMW,328 i,1997,2023-08-21,Oil Change,61.53
1330,Mercedes-Benz,GL-Class GL 450,2011,2023-08-22,Oil Change,269.27
1331,Rivian,R1S Adventure Package,2023,2023-08-23,Brake Replacement,179.92
1332,Tesla,Model Y Long Range,2023,2023-08-24,Engine Check,148.62
1333,Mercedes-Benz,E-Class E 350,2022,2023-08-25,Engine Check,121.37
1334,BMW,X7 xDrive40i,2023,2023-08-26,Oil Change,482.56
1335,Chevrolet,Trailblazer RS,2023,2023-08-27,Engine Check,86.48
1336,Chevrolet,Suburban 1500 LTZ,2015,2023-08-28,Engine Check,190.47
1337,Chevrolet,Suburban Premier,2021,2023-08-29,Tire Rotation,321.53
1338,Jeep,Gladiator Overland,2020,2023-08-30,Tire Rotation,114.05
1339,GMC,Yukon XL AT4,2023,2023-08-31,Brake Replacement,236.07
1340,Mazda,Mazda6 Grand Touring Reserve,2019,2023-09-01,Oil Change,64.64
1341,Alfa,Romeo Giulia Ti,2021,2023-09-02,Oil Change,262.29
1342,Mercedes-Benz,CLA-Class CLA 250,2016,2023-09-03,Oil Change,357.83
1343,BMW,330 330i xDrive,2019,2023-09-04,Oil Change,59.66
1344,Volkswagen,Beetle 2.0T S,2019,2023-09-05,Brake Replacement,110.81
1345,Mercedes-Benz,CLK-Class CLK 350,2008,2023-09-06,Tire Rotation,405.86
1346,Audi,RS 7 4.0T Prestige,2014,2023-09-07,Oil Change,394.7
1347,Volvo,XC60 Recharge Plug-In Hybrid T8 Inscription,2022,2023-09-08,Engine Check,390.89
1348,Land,Rover Range Rover Supercharged LWB,2020,2023-09-09,Oil Change,341.11
1349,Toyota,Sequoia Limited,2011,2023-09-10,Oil Change,419.27
1350,Jeep,Wrangler X,2004,2023-09-11,Tire Rotation,239.36
1351,Audi,S5 3.0T Premium,2021,2023-09-12,Oil Change,317.75
1352,Land,Rover Range Rover Sport Supercharged,2011,2023-09-13,Brake Replacement,195.48
1353,Mercedes-Benz,Sprinter 2500,2011,2023-09-14,Oil Change,228.42
1354,Toyota,Sequoia Platinum,2023,2023-09-15,Oil Change,207.66
1355,Maserati,Quattroporte S GranLusso,2017,2023-09-16,Oil Change,482.83
1356,Toyota,Land Cruiser Base,1996,2023-09-17,Tire Rotation,330.24
1357,Lamborghini,Aventador SVJ Base,2021,2023-09-18,Oil Change,61.99
1358,Ford,Mustang Bullitt,2019,2023-09-19,Oil Change,384.89
1359,RAM,2500 Tradesman,2018,2023-09-20,Brake Replacement,198.2
1360,Toyota,FJ Cruiser Base,2007,2023-09-21,Engine Check,447.72
1361,Dodge,Charger Scat Pack,2019,2023-09-22,Engine Check,112.03
1362,Lexus,GX 460 Base,2018,2023-09-23,Tire Rotation,327.2
1363,Genesis,GV80 2.5T,2022,2023-09-24,Engine Check,62.19
1364,Jaguar,F-PACE 30t R-Sport,2019,2023-09-25,Engine Check,484.17
1365,Kia,Sportage S,2021,2023-09-26,Tire Rotation,483.82
1366,Mercedes-Benz,S-Class S 580 4MATIC,2022,2023-09-27,Engine Check,460.62
1367,Porsche,Panamera Base,2018,2023-09-28,Tire Rotation,256.32
1368,INFINITI,QX80 Base,2018,2023-09-29,Tire Rotation,166.03
1369,Ford,Maverick Lariat,2022,2023-09-30,Oil Change,262.65
1370,Kia,Telluride SX,2021,2023-10-01,Engine Check,69.15
1371,Chevrolet,Colorado Z85,2005,2023-10-02,Brake Replacement,445.4
1372,Mercedes-Benz,E-Class E 550,2017,2023-10-03,Tire Rotation,320.88
1373,Land,Rover Range Rover Sport SVR,2022,2023-10-04,Brake Replacement,400.05
1374,Toyota,Corolla Hybrid LE,2022,2023-10-05,Engine Check,69.89
1375,Mercedes-Benz,E-Class E 300 4MATIC,2017,2023-10-06,Engine Check,310.22
1376,Mercedes-Benz,SLK-Class SLK 350,2012,2023-10-07,Engine Check,233.68
1377,Mercedes-Benz,E-Class E 400 4MATIC,2018,2023-10-08,Oil Change,94.38
1378,Jeep,Wrangler X,2003,2023-10-09,Engine Check,235.29
1379,Lincoln,Navigator Premiere,2018,2023-10-10,Oil Change,184.16
1380,Chevrolet,Corvette Base,2008,2023-10-11,Brake Replacement,64.12
1381,GMC,Yukon XL Denali,2016,2023-10-12,Oil Change,129.16
1382,Mercedes-Benz,Metris Base,2021,2023-10-13,Tire Rotation,356.16
1383,Land,Rover Range Rover P530 SE LWB 7 Seat,2023,2023-10-14,Brake Replacement,376.38
1384,Ford,Explorer XLT,2017,2023-10-15,Brake Replacement,64.75
1385,Ferrari,488 GTB Base,2018,2023-10-16,Oil Change,272.0
1386,Chevrolet,Camaro 2SS,2010,2023-10-17,Brake Replacement,128.24
1387,BMW,750 i xDrive,2020,2023-10-18,Engine Check,199.42
1388,Land,Rover Range Rover 3.0L Supercharged HSE,2016,2023-10-19,Engine Check,336.88
1389,Porsche,911 Carrera 4 Cabriolet,2003,2023-10-20,Tire Rotation,116.64
1390,Maserati,MC20 Base,2022,2023-10-21,Tire Rotation,483.84
1391,Mercedes-Benz,CLA-Class CLA 250,2015,2023-10-22,Brake Replacement,246.39
1392,Mercedes-Benz,Metris Base,2019,2023-10-23,Engine Check,265.64
1393,Mercedes-Benz,E-Class E 350 4MATIC,2011,2023-10-24,Engine Check,458.96
1394,Lexus,LS 460 L,2007,2023-10-25,Engine Check,450.86
1395,BMW,X6 xDrive40i,2023,2023-10-26,Engine Check,260.02
1396,Audi,S5 3.0T Prestige,2021,2023-10-27,Oil Change,419.24
1397,Audi,Q7 Premium Plus,2022,2023-10-28,Engine Check,132.63
1398,Jaguar,XE 25t,2019,2023-10-29,Engine Check,99.44
1399,Genesis,G80 3.3T Sport,2019,2023-10-30,Engine Check,461.14
1400,BMW,M2 Competition,2020,2023-10-31,Brake Replacement,288.26
1401,Subaru,Impreza WRX Premium,2014,2023-11-01,Tire Rotation,260.68
1402,GMC,Sierra 2500 Base,2021,2023-11-02,Engine Check,272.65
1403,Lincoln,Nautilus Reserve,2021,2023-11-03,Brake Replacement,143.57
1404,Jaguar,XF XFR-S,2013,2023-11-04,Brake Replacement,118.22
1405,Mercedes-Benz,Sprinter Normal Roof,2013,2023-11-05,Engine Check,423.01
1406,Toyota,Land Cruiser Base,1998,2023-11-06,Tire Rotation,496.53
1407,Toyota,Tacoma PreRunner,2013,2023-11-07,Engine Check,142.51
1408,BMW,Z4 sDrive28i,2016,2023-11-08,Oil Change,444.64
1409,BMW,530e Base,2022,2023-11-09,Tire Rotation,58.85
1410,Mercedes-Benz,GLA 250 Base 4MATIC,2018,2023-11-10,Oil Change,261.69
1411,Hyundai,Genesis 4.6,2010,2023-11-11,Tire Rotation,76.92
1412,Cadillac,ATS 3.6L Luxury,2013,2023-11-12,Engine Check,232.55
1413,Lincoln,Town Car Signature,2002,2023-11-13,Engine Check,423.55
1414,GMC,Sierra 1500 SLT,2021,2023-11-14,Oil Change,492.76
1415,Mercedes-Benz,Sprinter High Roof,2015,2023-11-15,Brake Replacement,207.63
1416,Jaguar,XJ Vanden Plas,2008,2023-11-16,Brake Replacement,381.96
1417,Lexus,RC 350 Base,2015,2023-11-17,Oil Change,289.12
1418,Audi,S3 2.0T Premium Plus,2015,2023-11-18,Brake Replacement,495.74
1419,Subaru,WRX Limited,2015,2023-11-19,Oil Change,130.04
1420,Dodge,Ram 2500 SLT Quad Cab,2003,2023-11-20,Engine Check,137.99
1421,Subaru,WRX Limited,2015,2023-11-21,Engine Check,167.49
1422,Audi,RS 4 4.2 quattro L,2008,2023-11-22,Tire Rotation,61.27
1423,Porsche,911 Carrera,2007,2023-11-23,Tire Rotation,158.43
1424,Audi,A4 2.0T Premium Plus,2015,2023-11-24,Brake Replacement,174.32
1425,Audi,A4 3.2 Premium Plus quattro,2009,2023-11-25,Engine Check,61.33
1426,Ford,Excursion Limited,2003,2023-11-26,Tire Rotation,306.83
1427,Ford,Excursion Limited,2004,2023-11-27,Brake Replacement,189.22
1428,Land,Rover Range Rover Sport 5.0L Supercharged Dynamic,2017,2023-11-28,Oil Change,54.98
1429,Audi,Q8 3.0T Prestige,2019,2023-11-29,Tire Rotation,228.13
1430,BMW,X5 xDrive35i,2016,2023-11-30,Engine Check,428.26
1431,Ford,Bronco Base,2022,2023-12-01,Engine Check,72.07
1432,Ford,F-150 XLT,2021,2023-12-02,Tire Rotation,67.81
1433,Hyundai,Genesis Coupe 3.8 Track,2013,2023-12-03,Tire Rotation,132.0
1434,Toyota,Camry LE,1999,2023-12-04,Tire Rotation,238.84
1435,Mercedes-Benz,E-Class E 400 4MATIC,2018,2023-12-05,Brake Replacement,230.54
1436,Audi,S5 3.0T Prestige,2022,2023-12-06,Tire Rotation,333.72
1437,Buick,Enclave Premium,2017,2023-12-07,Engine Check,206.34
1438,Lamborghini,Gallardo LP560-4,2010,2023-12-08,Brake Replacement,231.53
1439,Ford,Mustang GT Premium,2011,2023-12-09,Engine Check,382.52
1440,GMC,Yukon XL SLT,2016,2023-12-10,Engine Check,77.91
1441,Ford,Mustang V6 Premium,2013,2023-12-11,Engine Check,111.58
1442,Lexus,IS-F Base,2008,2023-12-12,Oil Change,347.84
1443,BMW,435 i,2015,2023-12-13,Oil Change,381.89
1444,Land,Rover Range Rover Supercharged,2010,2023-12-14,Brake Replacement,473.67
1445,Mercedes-Benz,CLA-Class CLA 250,2014,2023-12-15,Tire Rotation,275.03
1446,GMC,Yukon SLT,2010,2023-12-16,Brake Replacement,173.18
1447,BMW,535 i,2008,2023-12-17,Oil Change,55.66
1448,Dodge,Charger GT,2021,2023-12-18,Engine Check,189.63
1449,Hyundai,Genesis 3.8,2010,2023-12-19,Brake Replacement,55.2
1450,Honda,Civic Type R Touring,2018,2023-12-20,Tire Rotation,197.83
1451,Dodge,Durango R/T,2016,2023-12-21,Engine Check,447.67
1452,Chevrolet,Silverado 1500 Limited High Country,2022,2023-12-22,Tire Rotation,182.84
1453,Jeep,Grand Cherokee Altitude,2020,2023-12-23,Tire Rotation,265.79
1454,RAM,1500 Laramie,2022,2023-12-24,Engine Check,287.84
1455,Chrysler,Crossfire Limited,2005,2023-12-25,Engine Check,421.7
1456,Nissan,Rogue SL,2019,2023-12-26,Brake Replacement,77.34
1457,Audi,A6 55 Premium Plus,2023,2023-12-27,Oil Change,215.86
1458,Mercedes-Benz,AMG GT 53 Base,2020,2023-12-28,Oil Change,69.59
1459,Acura,ILX Technology Plus Package,2017,2023-12-29,Brake Replacement,431.72
1460,Land,Rover Range Rover P530 SE SWB,2023,2023-12-30,Tire Rotation,80.61
1461,Ford,Expedition Platinum,2019,2023-12-31,Brake Replacement,306.32
1462,BMW,M3 Base,2008,2024-01-01,Engine Check,197.76
1463,INFINITI,M37 x,2012,2024-01-02,Oil Change,438.68
1464,BMW,650 i,2008,2024-01-03,Oil Change,118.76
1465,Mazda,RX-8 Grand Touring,2008,2024-01-04,Brake Replacement,365.41
1466,Porsche,Boxster Base,1999,2024-01-05,Oil Change,163.57
1467,Acura,ILX Premium & A-SPEC Packages,2019,2024-01-06,Tire Rotation,186.67
1468,Porsche,911 Carrera S,2017,2024-01-07,Tire Rotation,318.04
1469,Lexus,LX 570 Base,2016,2024-01-08,Tire Rotation,99.21
1470,Toyota,Highlander Limited Platinum,2015,2024-01-09,Tire Rotation,192.41
1471,Maserati,Ghibli Base,2015,2024-01-10,Engine Check,213.19
1472,Land,Rover Range Rover 3.0L Supercharged HSE,2017,2024-01-11,Tire Rotation,431.51
1473,Chevrolet,Cruze LTZ,2013,2024-01-12,Tire Rotation,378.76
1474,BMW,325 xi,2006,2024-01-13,Engine Check,324.73
1475,Acura,MDX Technology,2008,2024-01-14,Brake Replacement,315.26
1476,Lincoln,MKC Base,2015,2024-01-15,Oil Change,162.22
1477,Kia,Sportage Nightfall,2022,2024-01-16,Brake Replacement,459.78
1478,Bentley,Arnage R,2003,2024-01-17,Engine Check,443.23
1479,Kia,Sorento LX,2021,2024-01-18,Oil Change,289.49
1480,Lexus,SC 430 Base,2002,2024-01-19,Tire Rotation,362.54
1481,Land,Rover Range Rover Evoque Base,2012,2024-01-20,Tire Rotation,124.58
1482,Acura,TLX Type S w/Performance Tire,2023,2024-01-21,Oil Change,78.79
1483,GMC,Sierra 1500 SLE Crew Cab,2006,2024-01-22,Oil Change,338.06
1484,GMC,Sierra 1500 Denali Ultimate,2023,2024-01-23,Brake Replacement,211.76
1485,Mercedes-Benz,E-Class E 400,2016,2024-01-24,Engine Check,302.79
1486,MINI,Hardtop Cooper,2019,2024-01-25,Oil Change,166.01
1487,Ford,Bronco Outer Banks Advanced,2023,2024-01-26,Oil Change,331.44
1488,Ford,Bronco,2021,2024-01-27,Brake Replacement,273.2
1489,Ford,F-350 Lariat Super Duty Crew Cab,2009,2024-01-28,Tire Rotation,307.58
1490,Land,Rover Discovery Sport SE,2017,2024-01-29,Oil Change,406.59
1491,GMC,Yukon XL SLT,2016,2024-01-30,Tire Rotation,121.06
1492,Ford,Focus RS Base,2016,2024-01-31,Engine Check,218.66
1493,Ford,Bronco Badlands Advanced,2022,2024-02-01,Oil Change,76.5
1494,Hyundai,Genesis 5,2012,2024-02-02,Oil Change,350.3
1495,Jeep,Wrangler Unlimited Rubicon,2022,2024-02-03,Brake Replacement,327.74
1496,BMW,X4 xDrive30i,2022,2024-02-04,Engine Check,433.53
1497,Jaguar,F-PACE S,2020,2024-02-05,Tire Rotation,75.7
1498,Acura,RSX Type S,2006,2024-02-06,Oil Change,191.28
1499,Mazda,MX-5 Miata Base,2003,2024-02-07,Tire Rotation,322.53
1500,GMC,Yukon XL SLT,2023,2024-02-08,Oil Change,448.74
1501,Mercedes-Benz,E-Class E 350 4MATIC,2008,2024-02-09,Brake Replacement,445.66
1502,INFINITI,G35 Base,2004,2024-02-10,Oil Change,105.3
1503,Cadillac,XTS Premium,2013,2024-02-11,Engine Check,281.67
1504,MINI,Hardtop Cooper S,2017,2024-02-12,Engine Check,321.27
1505,BMW,X5 xDrive35i,2014,2024-02-13,Engine Check,299.22
1506,Mercedes-Benz,SL-Class SL 550,2013,2024-02-14,Tire Rotation,476.57
1507,RAM,1500 Tradesman/Express,2017,2024-02-15,Brake Replacement,148.63
1508,BMW,135 i,2011,2024-02-16,Oil Change,248.32
1509,Rolls-Royce,Phantom,2018,2024-02-17,Engine Check,449.31
1510,Hyundai,IONIQ 5 SE,2022,2024-02-18,Tire Rotation,245.65
1511,Lexus,LS 430 Base,2002,2024-02-19,Engine Check,229.74
1512,Jaguar,F-PACE S,2023,2024-02-20,Brake Replacement,454.02
1513,BMW,M5 Base,2006,2024-02-21,Engine Check,105.81
1514,Hyundai,Santa Fe SE,2022,2024-02-22,Oil Change,336.43
1515,Lamborghini,Urus Base,2019,2024-02-23,Tire Rotation,292.46
1516,Ford,Expedition Timberline,2023,2024-02-24,Brake Replacement,293.83
1517,Chevrolet,Silverado 1500 LT Trail Boss,2021,2024-02-25,Brake Replacement,247.3
1518,GMC,Sierra 1500 SLT,2021,2024-02-26,Brake Replacement,180.28
1519,Ford,Mustang Premium,2007,2024-02-27,Brake Replacement,230.2
1520,BMW,M5 Base,2008,2024-02-28,Brake Replacement,277.31
1521,Toyota,Tacoma SR,2020,2024-02-29,Engine Check,151.41
1522,Porsche,Cayenne Base,2019,2024-03-01,Tire Rotation,381.14
1523,Ford,F-150 Lightning XLT,2023,2024-03-02,Engine Check,326.12
1524,Dodge,Durango GT,2021,2024-03-03,Engine Check,385.97
1525,BMW,330e iPerformance,2018,2024-03-04,Engine Check,179.62
1526,GMC,Terrain Denali,2016,2024-03-05,Oil Change,274.43
1527,Ford,Excursion Limited,2004,2024-03-06,Engine Check,422.76
1528,Hyundai,Genesis 3.8,2015,2024-03-07,Engine Check,439.04
1529,Mitsubishi,Mirage ES,2017,2024-03-08,Brake Replacement,486.07
1530,Mercedes-Benz,E-Class E 350 4MATIC,2010,2024-03-09,Tire Rotation,113.28
1531,Mazda,Mazda3 i Sport,2015,2024-03-10,Tire Rotation,250.61
1532,BMW,M3 Base,2008,2024-03-11,Engine Check,178.41
1533,Mercedes-Benz,E-Class E 350,2014,2024-03-12,Brake Replacement,199.6
1534,Ford,Bronco Outer Banks Advanced,2022,2024-03-13,Brake Replacement,57.9
1535,Tesla,Model X 75D,2017,2024-03-14,Oil Change,286.67
1536,Jeep,Wrangler Unlimited Sport,2010,2024-03-15,Engine Check,135.3
1537,Honda,Pilot Elite,2021,2024-03-16,Tire Rotation,171.04
1538,Acura,TL 3.2,2008,2024-03-17,Oil Change,455.61
1539,Lexus,IS 350 Base,2014,2024-03-18,Brake Replacement,257.21
1540,Chevrolet,Equinox LT,2011,2024-03-19,Engine Check,212.96
1541,Mitsubishi,Lancer DE,2009,2024-03-20,Oil Change,351.21
1542,Land,Rover LR2 Base,2015,2024-03-21,Brake Replacement,463.32
1543,Nissan,Leaf SV PLUS,2023,2024-03-22,Engine Check,86.66
1544,Audi,A5 2.0T Premium,2012,2024-03-23,Brake Replacement,249.6
1545,Rivian,R1S Launch Edition,2023,2024-03-24,Tire Rotation,306.87
1546,Lexus,RX 450h Base,2018,2024-03-25,Brake Replacement,346.52
