mysql> select * from customers where customerID >= 70;
+------------+-----------------------------------+----------------------+-----------------------------+--------------+------------+---------+
| CustomerID | CustomerName                      | ContactName          | Address                     | City         | PostalCode | Country |
+--------------------------------------+-------------------------------------------------+-------------+
91 rows in set (0.00 sec)

mysql> Select CustomerName, Address, Country from customers ORDER BY CustomerID;
+--------------------------------------+-------------------------------------------------+-------------+
| CustomerName                         | Address                                         | Country     |
+--------------------------------------+-------------------------------------------------+-------------+
| Alfreds Futterkiste                  | Obere Str. 57                                   | Germany     |
| Ana Trujillo Emparedados y helados   | Avda. de la Constitución 2222                   | Mexico      |
| Antonio Moreno Taquería              | Mataderos 2312                                  | Mexico      |
| Around the Horn                      | 120 Hanover Sq.                                 | UK          |
| Berglunds snabbköp                   | Berguvsvägen 8                                  | Sweden      |
| Blauer See Delikatessen              | Forsterstr. 57                                  | Germany     |
| Blondel père et fils                 | 24, place Kléber                                | France      |
| Bólido Comidas preparadas            | C/ Araquil, 67                                  | Spain       |
| Bon app'                             | 12, rue des Bouchers                            | France      |
| Bottom-Dollar Marketse               | 23 Tsawassen Blvd.                              | Canada      |
| B's Beverages                        | Fauntleroy Circus                               | UK          |
| Cactus Comidas para llevar           | Cerrito 333                                     | Argentina   |
| Centro comercial Moctezuma           | Sierras de Granada 9993                         | Mexico      |
| Chop-suey Chinese                    | Hauptstr. 29                                    | Switzerland |
| Comércio Mineiro                     | Av. dos Lusíadas, 23                            | Brazil      |
| Consolidated Holdings                | Berkeley Gardens 12 Brewery                     | UK          |
| Drachenblut Delikatessend            | Walserweg 21                                    | Germany     |
| Du monde entier                      | 67, rue des Cinquante Otages                    | France      |
